"","cluster","Mean.of.log.T0","Mean.of.log.T1","Mean.of.log.T2","Mean.of.log.T3","Mean.of.log.T4","Mean.of.log.T5","Mean.of.log.T6","Mean.of.log.T7","Mean.of.log.T8","Mean.of.log.T9","Mean.of.log.T10","Mean.of.log.T11","isClusterMember","maxMembership","membership.of.cluster.1","membership.of.cluster.2","membership.of.cluster.3","membership.of.cluster.4"
"ENSG00000049089",2,-0.392748578843477,0.901814226394756,1.04803395355222,1.20620386059832,-0.712764289535862,-0.0920141246907186,0.0646424051821838,0.189215053217535,-0.138797256366476,-2.59769057425597,0.166942117195085,0.357163207552396,FALSE,0.334357513727176,0.134064852293159,0.334357513727176,0.240146079551877,0.291431554427788
"ENSG00000127920",4,0.213531580180032,0.71535058353011,1.38956101586923,-0.198914554145379,-0.411572153488534,-1.97016242954748,0.263732241078531,0.370270406806184,0.31176527115239,0.0966316486649551,0.988989521168422,-1.76918313126845,FALSE,0.334425216820698,0.188216741806081,0.197491364272705,0.279866677100517,0.334425216820698
"ENSG00000123684",2,0.389290815332807,0.588480825349,-1.75268211974137,-0.573303037782197,1.14127957816976,0.240023298404311,-0.943780816423512,0.621564936986828,0.584256454591606,0.588434970495817,-1.74301681732215,0.859451911939106,FALSE,0.334718033635141,0.168798368196461,0.334718033635141,0.187712445025176,0.308771153143222
"ENSG00000112038",3,-0.114148880990341,-0.235381082157562,0.782469763088772,0.133873787937256,0.238589388449059,0.289190230697163,1.43451928899476,0.0244551872615431,-0.430035834845844,-2.73011228289107,0.677436790923572,-0.0708563564673135,FALSE,0.334740311621661,0.134159996084706,0.306886496942015,0.334740311621661,0.224213195351618
"ENSG00000170689",4,0.306840754428544,0.209890235714398,-1.990977513197,1.10708131999985,0.0360127774240575,0.763922566046813,0.778793027002683,0.378260595715389,0.0133383622901944,0.295986577896915,-2.05558773406735,0.156439030745505,FALSE,0.335526069695583,0.287209102885713,0.063097425495969,0.314167401922735,0.335526069695583
"ENSG00000154734",3,-0.320348917555103,-0.563429930107216,1.78624918859445,-0.0406712907810519,-0.689046537966193,-1.05644523008084,0.940179780314159,-0.441671179939068,-0.52708068078049,0.220614855851271,1.78666415048283,-1.09501420803275,FALSE,0.335674394259582,0.205377556286634,0.12529320808067,0.335674394259582,0.333654841373113
"ENSG00000124194",3,-0.858114354691703,0.204486153458653,1.68379073413467,-0.44348173249625,-0.832502143651208,-0.689322190508484,0.90173729052009,-0.377187285091662,-1.15083377596492,0.18605928194576,1.86274093713292,-0.48737291478786,FALSE,0.335827187819713,0.185602954398099,0.151456188620739,0.335827187819713,0.327113669161448
"ENSG00000100604",3,-0.548907257855875,0.513721640580936,1.2693468596356,0.560453513686226,-0.11521766458701,-0.0854690754825277,0.693025606115014,0.910219177700782,-0.680614962288785,-1.46457964748573,0.891494320248453,-1.94347251026708,FALSE,0.335910962291017,0.156509977935218,0.211170602672335,0.335910962291017,0.29640845710143
"ENSG00000169515",1,-0.340178965802787,-0.282328869994188,0.119075115163104,2.41811974722825,-0.559105094627324,-0.866144260678327,1.38659284366246,-0.527131385326601,-0.598492736462802,0.156670896271936,0.211909007968787,-1.11898629740251,FALSE,0.336039549529501,0.336039549529501,0.0192851111923155,0.328712900959969,0.315962438318214
"ENSG00000185352",2,-0.596405149729401,-0.418450135160455,1.90391013818829,-1.53074233441927,0.121089005445459,0.578121634326222,1.3866997962415,-0.299104884607839,0.0586333847499266,-1.04617367149425,0.638683979217005,-0.7962617627572,FALSE,0.336069813541691,0.134672638318539,0.336069813541691,0.321878754237758,0.207378793902013
"ENSG00000198246",4,-0.522550597446236,0.56851973665179,-0.919633332622624,0.856250649461918,-1.01863888571503,2.01104057855745,-0.290116250979878,-0.141959475139723,-0.0184101703928873,-1.2487007563137,-0.590996223695335,1.31519472763425,FALSE,0.336516061642175,0.154127526060785,0.284362716915391,0.224993695381649,0.336516061642175
"ENSG00000197381",3,-0.983296027302142,-0.0567079197665301,-0.00367827087749294,1.03934983225361,-0.0459624272343666,1.21397793449881,0.934801472871561,-0.376246535845435,0.161937780175129,-2.46337040957484,-0.02363626693628,0.602830837737969,FALSE,0.336829600156507,0.144166526376292,0.238547792492445,0.336829600156507,0.280456080974756
"ENSG00000142871",4,0.0696357956583731,0.065783725995602,0.860169381106002,-0.0915366638036995,0.746117092351293,-1.94866979595583,0.652071897372142,-1.3684927333004,1.03506913402138,0.258853734477332,0.958971773099078,-1.23797334102127,FALSE,0.337307246129762,0.206710123149073,0.147005011790182,0.308977618930984,0.337307246129762
"ENSG00000100593",4,-0.737220911540396,-0.195732011371833,-0.371507948395107,2.68479109705442,-0.734955324123634,-0.0715039494246571,1.30860332239349,-0.497567506402057,-0.525857719232988,-0.129375079639358,-0.425286930326297,-0.30438703899158,FALSE,0.337461791836124,0.324517150300923,0.0161442677326875,0.321876790130266,0.337461791836124
"ENSG00000179115",2,0.0589764047117168,-0.224780501415108,-1.61738783547782,-0.481105634559888,0.495491257020743,1.13560849731253,-0.837208779561347,0.940197256812913,0.54879216572937,0.438525835595209,-1.70852559710839,1.25141693094007,FALSE,0.337468743510654,0.161860903351751,0.337468743510654,0.185886145597159,0.314784207540436
"ENSG00000121005",4,0.118637960806859,-0.922948988757147,1.93567195058015,-0.644744380724127,0.136847608846569,-0.355548945080284,0.046159372945155,-0.739835774658086,-0.727890918585832,0.427565452885279,1.82945061980177,-1.10336395806031,FALSE,0.337607781376734,0.174727904403838,0.237890669266066,0.249773644953362,0.337607781376734
"ENSG00000162739",4,-1.42451242360259,0.139584912226343,-0.0200947135494602,0.312885222946338,-1.32213501613213,2.30947026421495,0.685041487916024,-0.12225657153493,-1.03285685627825,-0.152017305157357,0.295302642848753,0.331588356102314,FALSE,0.337624677527136,0.196923835948921,0.140210591315809,0.325240895208134,0.337624677527136
"ENSG00000116521",4,0.613272700252751,-1.55963047792103,-1.29640603725363,-0.469443664404973,0.441071335652331,1.4255325774604,-1.14199436621147,-0.162696767043928,0.856827943536745,0.92188986442547,-0.549067062791937,0.92064395429927,FALSE,0.337702225819155,0.174764658728483,0.312048177521308,0.175484937931054,0.337702225819155
"ENSG00000166987",4,-0.759243412062197,0.220029051802881,-1.29519217823739,0.13166892003844,2.14588771878146,0.955611128917433,-0.0312932078806233,-0.443046946225795,0.5322541119072,0.62203552865843,-1.29842950114284,-0.780281214556988,FALSE,0.337785231000527,0.227817136517741,0.166278058050299,0.268119574431432,0.337785231000527
"ENSG00000149150",2,-0.616667520758178,1.63719581625997,0.358449242801333,-0.521229275832145,-0.872345882618396,0.234407518892527,-0.980995872334631,0.675834959920863,0.450368209899533,0.436174632832042,1.11434157323779,-1.9155334023007,FALSE,0.338396302922359,0.155173825506528,0.338396302922359,0.196274119974867,0.310155751596247
"ENSG00000054938",4,-0.512083100724752,0.0465868332993625,1.7370134770274,1.07670998164037,-0.362116171268308,-0.761170189746348,0.372079810825942,0.0993092480863163,-0.581294951013556,-1.63889061000511,1.38869041856882,-0.864834746690135,FALSE,0.338643221042158,0.161600868747558,0.212354229345755,0.287401680864529,0.338643221042158
"ENSG00000174669",1,0.761707266199098,-0.730440191711663,-1.23865471598316,0.417229462252269,-1.20124432519852,1.28482802147849,0.89683504838177,-0.88854610598228,0.0466109562781891,1.43844550862539,-1.13820512862272,0.351434204283136,FALSE,0.338657395714145,0.338657395714145,0.0475050895221529,0.275879192656475,0.337958322107227
"ENSG00000159248",3,-0.603210006144431,-0.824940956049732,1.03568739300793,0.769971011942571,-0.357472650110947,-1.51961307782411,1.38102779224741,-0.690182656185735,-1.21441725582319,1.03235784560481,0.963423505414598,0.027369053920834,FALSE,0.338693934741408,0.291429532113078,0.0386015308081376,0.338693934741408,0.331275002337376
"ENSG00000148090",4,0.387017041384236,-0.568051736128394,-0.928871297719207,-0.185143938287184,-0.597994428542796,2.30005066498935,-0.47158356070859,0.430022521059517,-1.05968382053735,0.279720845874083,-0.862373800206946,1.27689150882328,FALSE,0.338779749980056,0.181185931409178,0.265551418203804,0.214482900406962,0.338779749980056
"ENSG00000197084",2,0.558628298335546,0.406364931708571,-0.797603408379888,-0.8461940587293,0.733425181384639,1.92272417247193,0.773078972111571,-0.691682728011195,0.929232279972104,-0.919434313900873,-0.958539914623533,-1.10999941233957,FALSE,0.339028777765026,0.147942262414425,0.339028777765026,0.287334247704935,0.225694712115614
"ENSG00000172260",1,-1.38776233919366,0.330422321817483,0.219452573763779,0.73733849719791,-0.486876955472962,0.535455709268841,0.743573842601444,0.789570701137921,-0.311335085682314,1.5931117315629,-1.71399596327512,-1.04895503372622,FALSE,0.33913772509226,0.33913772509226,0.0448645734248276,0.295043377899526,0.320954323583386
"ENSG00000182853",3,-1.49689342062028,-1.04613393270276,1.05175312968999,0.658937761581872,-0.391504506594875,-0.122004118067262,1.07023571035486,-0.108979872110673,-0.693496793584105,1.05725601903268,1.27535440798844,-1.25452438496788,FALSE,0.339435587839191,0.274565151230095,0.0512861247517566,0.339435587839191,0.334713136178957
"ENSG00000101146",4,-0.310485900051441,-1.53600607109784,-1.44202459787873,0.724145855601489,-0.178223148420278,1.31904058095167,0.554971055388387,0.577785300057262,0.543589959394339,1.15249928498035,-1.37934163291678,-0.025950686008432,FALSE,0.340564921640752,0.321063846787313,0.0672188516413316,0.271152379930604,0.340564921640752
"ENSG00000081479",4,-0.947753167661364,0.810758401657446,1.66724036431699,-0.0295677373554573,-1.26857423832971,0.385254057662501,0.363452385384781,1.27673731626061,-0.78294583251644,0.476724898286685,-0.528502901655142,-1.4228235460509,FALSE,0.340569911791195,0.207511460420809,0.144321088557068,0.307597539230929,0.340569911791195
"ENSG00000128309",3,0.715543043137144,0.681659022350201,-1.84152685686243,-0.23474782243011,0.71097504757475,0.170423522102518,1.08048310829671,0.231938642469613,0.750225104211715,-0.709249712986635,-1.90596447168887,0.350241373825388,FALSE,0.340583620063519,0.197848249088678,0.201094153227028,0.340583620063519,0.260473977620774
"ENSG00000118407",3,0.0338321064891064,1.38005641781861,-0.758129742175495,-1.8993118501795,0.00832281760949109,-0.293320366108546,1.03625053092069,-0.233252585008281,0.664359208007422,1.43044958209597,-1.05397552470251,-0.315280594766953,FALSE,0.340650081499015,0.220336437153547,0.176576578805247,0.340650081499015,0.262436902542191
"ENSG00000163273",1,-1.01025034107758,-0.153907011423558,1.09279738462948,1.10252866204959,-0.561461921898134,-1.42868563298778,1.25847137640248,-0.380790025673537,-0.711687971839562,1.33360405211069,0.447208719098391,-0.987827289390488,FALSE,0.340829826320613,0.340829826320613,0.0258884999221149,0.314037229650033,0.319244444107238
"ENSG00000159403",3,0.579166828573734,0.284202096834349,-1.91156319032921,-0.614489183740511,-0.089619901491144,0.738532926415684,0.957797714975644,0.438645109695987,0.685727727685669,0.734295410003671,-1.96309342904084,0.160397890416972,FALSE,0.340962344741565,0.24677538520757,0.132149980448853,0.340962344741565,0.280112289602012
"ENSG00000115750",2,-1.16916935727793,0.522938523255551,1.33568256685305,-0.385251156486531,-1.3778374151516,0.141288082342376,-0.582818110531394,-0.123017018978241,-0.983071950109172,-0.177713097443021,1.74501130413239,1.05395762939452,FALSE,0.341078214147514,0.139358207596358,0.341078214147514,0.195621831211038,0.32394174704509
"ENSG00000120457",4,-0.242110441607477,0.289961883643992,-0.962662704288466,1.50292379671267,-0.929607707529014,1.66046564828359,0.634393398304003,-0.510327560917903,0.25008014965779,-1.74130243904945,-0.357852130176686,0.406038106966954,FALSE,0.341194983129498,0.176606470153524,0.163993864878181,0.318204681838797,0.341194983129498
"ENSG00000244486",3,-1.08409912447131,1.04699281786135,0.567961325142069,-1.47108400447674,-1.62201758983983,0.481400775740476,1.08604856121628,-0.266165927495872,-0.373395480916011,1.0522251365116,-0.305922243880633,0.888055754608618,FALSE,0.34125125400185,0.207560117017325,0.165907499317458,0.34125125400185,0.285281129663367
"ENSG00000139508",4,0.588705360271162,-0.79960069668576,-1.19962593039375,0.82813241793686,1.89606343932738,-0.690614680815624,0.739663025342581,-0.545565685741961,-0.474373608316569,1.14319844406243,-1.15311672876634,-0.332865356220416,FALSE,0.341588284302381,0.330917301689735,0.0531165306252466,0.274377883382638,0.341588284302381
"ENSG00000104112",2,-0.461699843325841,0.926327574079217,0.451609174950739,-2.08548258412713,0.873501358005685,0.593500167285583,1.42709239345429,0.492605682336768,-0.456343330430294,-0.584288673881612,0.0194395538798032,-1.19626147222721,FALSE,0.341594671534742,0.141000616698436,0.341594671534742,0.322889766779637,0.194514944987185
"ENSG00000196092",4,-0.324123303988085,0.629103908525412,1.55651195563878,1.02833349485721,-0.424149347701496,-1.39811889948529,0.137526052201171,0.253459134372792,-0.63805346882363,-1.71301158066276,1.17473900364529,-0.282216948579397,FALSE,0.341595968326744,0.152060336127494,0.245346228910265,0.260997466635497,0.341595968326744
"ENSG00000186090",3,-0.512253652621333,0.331231908027858,-0.0899606807438086,2.0157748722206,-0.395969118297513,0.188264908500737,0.815038782096997,-0.000287205477895531,0.0293875676917856,-2.38464748032418,-0.0773587769082288,0.0807788758349897,FALSE,0.342002560867601,0.171097451449135,0.151227383069563,0.342002560867601,0.335672604613701
"ENSG00000164144",4,1.27254761902179,0.247306328099817,-1.97579834013454,-0.118887155500264,0.702898612019794,1.34354152922861,-0.246442347066078,0.0788138129341626,-0.0850739222091585,0.587072772026301,-1.6285103818822,-0.177468526538224,FALSE,0.342016073691375,0.212396550950404,0.208341080759633,0.237246294598588,0.342016073691375
"ENSG00000182809",4,0.796520412119556,0.385841741877733,-1.92648430466332,0.483005037125789,0.65150770870469,0.704119304030473,0.567760212737008,0.482994268386114,-0.442063107278152,0.710193895670243,-1.9761555265414,-0.437239642168735,FALSE,0.342326840372711,0.278411440099503,0.0750466914671213,0.304215028060664,0.342326840372711
"ENSG00000174606",1,-0.19033980713836,0.411282322720696,-1.85094932369103,0.853723164454847,-0.226389596064817,0.671067567147459,0.794027102628871,0.303528733692045,-0.000115909147389947,1.15019018333958,-2.02033420711448,0.10430976917258,FALSE,0.342494884534711,0.342494884534711,0.047325587783054,0.287462722533198,0.322716805149037
"ENSG00000037965",4,-0.266024596725917,1.23968232509665,-0.958987589741003,0.540134293159477,1.55401597521537,-0.529059251845376,0.588678368869231,-0.226882929794902,-0.361054985760883,0.764464914645836,-2.07357361777236,-0.271392905346122,FALSE,0.34263967650025,0.268291245482367,0.0812849130742559,0.307784164943127,0.34263967650025
"ENSG00000111341",4,-1.17527909617931,-1.83836709147104,-0.0550480201494268,0.880806136632942,-0.507289515614251,1.62108590539607,0.844509697099604,0.0775719808648185,-0.331547066391744,1.11070297393732,0.0836417229651295,-0.71078762709011,FALSE,0.342998826347647,0.308893772692591,0.0463362438911658,0.301771157068596,0.342998826347647
"ENSG00000171827",4,-0.494148447837983,-1.32505247155043,1.12556101785314,1.06223490683743,0.546883651515873,-1.35205087573802,1.05296150259361,-0.66281064195738,-0.591149585301159,1.27758100132463,0.289575154886186,-0.929585212625889,FALSE,0.343041398789252,0.331321315445356,0.0364868361076898,0.289150449657703,0.343041398789252
"ENSG00000128918",4,-0.243842395142326,-0.197642111862481,-0.228957147330345,2.5656384635041,0.146230093754458,-1.0751907530521,1.27854217686057,-0.676169052427654,-0.637579172033575,-0.0240128085342775,-0.752539831555397,-0.154477462180972,FALSE,0.34338747257032,0.335713235512375,0.0174290764866912,0.303470215430614,0.34338747257032
"ENSG00000277571",4,-0.491618654487407,0.0809544739573678,-0.465624875892348,2.49820453765534,-0.523566571292526,0.492206353699687,1.04338756807902,0.0180757664678976,-0.676509694219253,0.0157607117551758,-0.64345550176596,-1.34781411395699,FALSE,0.343603446901475,0.315581806091589,0.0281249824491898,0.312689764557746,0.343603446901475
"ENSG00000143632",1,-0.58661172108684,-0.920092188591496,0.782724544252405,1.66811994041815,-0.173705330595742,-1.58477180017366,1.45609050096035,-0.469383801244895,-0.829770475736725,0.685485971934789,0.417833807746358,-0.445919447882685,FALSE,0.343651763171554,0.343651763171554,0.0114458567861897,0.336974341747571,0.307928038294686
"ENSG00000138738",3,0.658443002500897,-0.67483924526674,-1.22593255191722,0.370682953035398,-0.101084787268835,-0.460910971178079,1.49651962661769,-1.16966589963743,-0.348174631107829,0.947600047114831,-1.06777671824373,1.57513917535105,FALSE,0.34369944312197,0.316274593824298,0.0497578037031341,0.34369944312197,0.290268159350598
"ENSG00000130037",2,-0.530021005924991,-0.37874761235441,1.95147488941803,-0.483008500908416,-0.256233485838188,-0.440374049595799,0.113573751059414,-0.620917414169149,-1.19058270929128,-0.839764645989748,1.63446841190113,1.0401323716934,FALSE,0.343827800142862,0.138647348562576,0.343827800142862,0.227799542074973,0.289725309219589
